sample,PF00003,PF00013,PF00022,PF00034,PF00071,PF00124,PF00125,PF00139,PF00169,PF00185,PF00194,PF00204,PF00235,PF00241,PF00280,PF00294,PF00314,PF00335,PF00349,PF00355,PF00441,PF00445,PF00456,PF00467,PF00504,PF00571,PF00581,PF00588,PF00615,PF00621,PF00642,PF00732,PF00766,PF00784,PF00839,PF00889,PF00892,PF01014,PF01026,PF01041,PF01055,PF01062,PF01067,PF01128,PF01133,PF01151,PF01184,PF01197,PF01232,PF01363,PF01428,PF01434,PF01565,PF01597,PF01625,PF01733,PF01776,PF01786,PF01789,PF01813,PF01928,PF02146,PF02297,PF02401,PF02453,PF02460,PF02507,PF02514,PF02515,PF02517,PF02542,PF02617,PF02685,PF02739,PF02798,PF02893,PF02894,PF03031,PF03040,PF03219,PF03348,PF03388,PF03439,PF03457,PF03577,PF03645,PF03842,PF04012,PF04108,PF04133,PF04137,PF04172,PF04266,PF04278,PF04359,PF04499,PF04607,PF04664,PF04712,PF04727,PF04755,PF04922,PF05018,PF05033,PF05148,PF05185,PF05301,PF05427,PF05477,PF05641,PF05683,PF05783,PF05811,PF05996,PF06090,PF06108,PF06206,PF06421,PF06432,PF06565,PF06602,PF06859,PF06925,PF06965,PF07106,PF07650,PF07784,PF07876,PF08030,PF08123,PF08125,PF08221,PF08232,PF08385,PF08393,PF08551,PF08713,PF08773,PF08839,PF08854,PF09286,PF09333,PF09353,PF09728,PF09747,PF09793,PF10188,PF10211,PF10235,PF10252,PF10367,PF10601,PF10672,PF11152,PF11175,PF12329,PF12352,PF12738,PF12775,PF12796,PF12816,PF13041,PF13383,PF13401,PF13407,PF13462,PF13507,PF13637,PF13864,PF13886,PF13913,PF13917,PF13925,PF14259,PF14727,PF14778,PF14782,PF14870,PF15104,PF15782,PF16158,PF16313,PF16672
micpol_ln_2,0,526.943425,559.131161,358.047347,1848.148265,9.315838,1271.933246,220.854029,98.62273499999999,124.628055,23.795234999999998,19.524882,179.654345,33.29608,0,691.117479,0,37.412836,0,118.29168,9.101253999999999,8.597866,909.564647,23.624445,72016.449771,7.050691,1182.153748,90.450429,0,0,111.723656,0,0,16.260586,26.966958,220.462603,342.943292,0,35.815001,0,92.448067,111.567657,0,47.253738,24.596482,333.437678,0,641.363068,0,25.355671,113.512636,808.491092,0.513415,404.668853,169.188071,42.835703,1799.121316,24.757173,2698.4962020000003,23.757747,12.122476,56.640321,0,296.400572,5.282859,267.369416,1370.813285,488.812088,0,81.352789,205.464086,0,238.123321,37.269645,88.164633,0,0,170.42522,0,23.967884,21.654640999999998,0,0,83.96671599999999,51.493449000000005,162.58525600000002,0,145.116338,0,0,35.726841,13.467457,0,0,0,29.450974000000002,16.747192000000002,0,23.883946,30.356848999999997,153.671625,0,65.089595,0,18.531029,12.824902,7.663313,0,26.116549,0,31.633591,0,28.165587,31.684606000000002,17.963519,20.130805,0,0,24.016685,122.474638,0,6.138796,0,316.357209,46.73955,1.185936,0,0,13.014285,30.483776,46.087168,20.071947,0,56.138078,91.371787,4.755884,0,0,26.55434,28.302505,37.263611,0,172.72426000000002,18.70921,0,94.829949,36.647468,91.556694,59.113871,0,0,0,17.137414,12.786903,0,0,124.43335,125.886427,0.519956,2074.445603,0,263.727177,0,37.539323,0,0,116.501033,245.478305,29.367067,0,4.377697,0,15.066641,209.307693,38.288752,15.918102,23.498418,132.38981,57.822757,0,0,0,0
micpol_ln_3,0,306.047896,631.344833,351.176591,2087.334837,8.607131,1366.685284,144.764234,188.335354,55.039489,10.527678,46.534234,170.91575600000002,0,0,860.991931,0,0,0,105.11894,8.696386,10.197102000000001,1312.6724,55.769257,82976.230849,3.336488,694.558003,108.433062,0,0,55.824079,0,0,0,0,178.081094,284.84863,0,52.514252,0,90.930485,124.220573,0,51.730749,28.655756999999998,155.256045,0,350.174075,0,67.42759699999999,19.776399,1235.88186,0,248.716989,85.515911,54.448195,2256.3893040000003,53.225422,3186.891437,22.649084000000002,14.027665,108.57028,0,551.541329,0,256.43478799999997,1588.542404,1128.601729,0,111.43653,198.378314,0,87.31009,44.732326,107.424951,0,0,54.440380000000005,0,20.596017,27.784502999999997,0,0,58.966695,65.956306,73.266449,0,110.513836,0,0,34.798792999999996,13.659704,0,0,0,0,19.309686,0,0,39.103981000000005,180.444942,0,76.827406,0,53.087509000000004,13.642352,7.797535,0,31.973239,0,33.56528,0,0,56.181891,23.438218,25.234899,0,0.908066,27.174302,110.419872,0,9.528862,0,1287.231827,50.004454,0,0,0,0,44.089136999999994,107.95039799999999,24.670525,0,83.961812,150.707281,4.077095,0,0,0,30.890106,40.482727,0,269.9392,19.633781000000003,0,0,39.144209,134.126973,0,0,0,0,17.926913,0,0,0,49.837277,59.855849,0,2170.694972,0,247.598187,0,0,0,21.271635,44.282757,338.733158,0,0,0,0.666978,7.651007,51.602633,31.86387,15.492626,26.589177,37.589981,0,0,0,0,0
micpol_ln_4,0,394.738631,1038.635248,365.074575,1465.739402,6.309958,1952.400877,171.08258400000003,145.859426,55.554628,20.890276,2.038593,215.85875900000002,0,0,952.659625,0,50.426379,0,1617.3267110000002,22.083751,7.581163,1297.30504,35.072421000000006,83948.799641,5.176323,364.195133,94.234321,0,0,81.855355,0,0,0,0,184.99240899999998,263.022535,0,44.235853,0,67.373149,104.959681,0,48.953399,29.149157,184.590768,0,677.39166,0,27.821393,0.92699,953.449727,3.31684,339.49665600000003,181.705625,53.699239,2082.88833,30.883231,2993.358353,24.038853,7.824922,90.016238,0,653.874469,0,393.646687,1503.276175,1146.600283,0,84.326327,283.177511,0,206.565208,32.235661,105.40525400000001,0,0,82.01554399999999,0,14.628645,23.916547,0,0,54.65057,55.376734,80.269601,0,0,0,0,42.358068,17.873105,0,0,0,0,14.990819,0,0.592984,37.273880999999996,193.511483,0,75.771353,0,50.563047,17.02365,8.501917,0,32.067394,0,22.005058000000002,0,0,50.487848,19.857166,21.293087,0,3.417438,22.867784999999998,167.567264,0,9.730574,0.351545,437.290984,50.058443999999994,1875.229803,0,0,15.389964,34.954775000000005,102.835296,22.414835,0,0,167.653955,6.01525,0,0,4.544471,32.771143,44.570338,0,214.424071,18.853320999999998,0,0,41.810115,103.916819,69.401043,0,0,0,20.635405,19.502584,0,0,69.407802,53.058127,48.450865,2243.14285,0,283.238232,0,0,0,0,95.048972,230.991895,0,0,0,12.180566,0,51.102183000000004,41.477749,16.291353,27.468134,192.629871,47.704620999999996,0,0,0,0
nitz,798.85289,124.38839,3193.9459,13837.801214,1842.984318,0,2396.925022,0,137.173671,89.42838800000001,606.560012,98.658434,0,503.724365,746.041573,436.40018399999997,0,0,0,2000.957652,540.204989,0,213.613642,0,10.892374,0,175.745631,393.185092,0,0,66.518709,33.676673,177.359497,0,0,51.680091,331.93485599999997,0,50.701092,1268.904401,77.68837599999999,43.080861,0,0,0,524.287053,4741.459207,0,0,119.730059,0,102.21516700000001,55.930021000000004,73.687671,198.593746,12.281177,4226.428985,114.54489699999999,0,177.553293,31.820767,212.77025700000002,4584.474313,0,0,675.470639,0,0,24.121498,122.464668,0,0,40.789859,18.284145000000002,455.73600899999997,0,0,596.668699,0,253.427292,461.455215,0,48.896710999999996,1304.485515,62.847926,0,34920.161843,84.688216,0,0,443.657866,12.016588,0,0,0,0,0,0,0,170.208047,0,0,0,0,39.84563,37.157751,0,0,0,0,147.365447,0,0,0,0,0,0,0,0,0,86.01231200000001,0,13.343525,0,0,0,0,0,17.894843,57.769833000000006,0,0,0,0,50.326299,0,18.90769,0,0,0,0,33.976566,0,0,0,28.570434,0,0,0,0,0,3628.887362,0,0,0,0,87.200445,24.090159,0,2126.348848,25.949649,178.554693,77.979404,173.523722,2.245698,0,74.393882,1.156651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O1393D_r1,0,849.445542,2094.014158,0,5085.683954,12.310037000000001,691.693294,10.721226,1156.435304,25.616587,22.818616,29.380982,15.011987,48.296587,22.683228,250.96101,0,24.885548,0,2210.83974,309.904614,83.765091,411.67659199999997,36.268959,15559.886882,130.330994,545.077153,87.698003,255.678461,7.045572,371.466546,179.501674,125.572029,24.34042,0,21.952173,260.698519,425.209305,133.888867,5.954747,394.45445,404.42515000000003,33.494281,35.17557,32.306192,345.794843,0,0,0,911.937819,85.824568,388.921717,154.637144,231.113414,342.337859,13.383462,458.163412,348.744996,57.682438,108.248051,0,673.773743,326.730615,61.726967,0,283.320465,0,250.215004,0,30.029451,36.377606,141.273158,9.796149,0,473.827348,0,0,336.047376,0,260.841511,464.261066,114.491092,65.685745,67.01093999999999,170.856913,324.752998,2.900849,197.741352,55.076387,0,67.114965,0,0,0,0,0,212.662574,0,219.216573,42.039178,198.757086,23.643353,294.088429,5.564788,40.408449,17.10841,0,0,17.655102,4.269038,12.05984,40.735486,5.588765,202.169874,39.248008,0,0,0,23.247076,76.45096600000001,52.041301,30.44333,274.709525,0,12.895806,0,0,267.992754,5.376096,89.577086,8.56122,0,0,24.680937999999998,13.159756,33.098189,0,0,8.158714,0,695.5374919999999,45.609344,195.808276,127.579829,0,33.800024,23.338035,115.453229,21.498825,126.11342,25.639646,0,3.350303,13.470318,0,0,437.064102,19.164145,0,4442.166752,48.298711999999995,177.432262,50.772542,10.972903,0,0,11.991053,523.430947,312.057138,0,69.313754,32.800574,12.373831,6.24477,8.586981,0,22.942307,26.74014,2.504529,0,342.317048,8.822928,0
O1393D_r2,0,1160.5601940000001,1979.680106,314.155791,5376.587792,14.502421,533.807911,1.706236,1173.720355,28.017032,0,30.106033,15.422848,74.382894,20.33159,237.967944,0,20.971637,0,2119.866081,289.477731,79.34214,401.014615,87.675775,13377.37545,129.811444,488.677755,92.540003,215.157198,7.254765,278.510168,174.54075,149.609734,21.259523,0,21.900318,262.209762,330.782994,132.767742,6.122964,418.117355,398.602465,30.702147,39.673581,27.915089,369.098067,0,0,0,1325.226705,98.47428199999999,442.636152,153.849783,234.093509,361.607098,12.241884,496.950142,455.899528,171.780357,111.170279,0,390.614842,292.387866,94.933561,0,116.878831,0,255.165413,0,43.004747,16.77497,153.34484999999998,10.248633,2.305628,371.628294,0,0,374.031414,0,250.489175,377.073953,117.28571099999999,65.997841,57.553728,231.305759,322.155718,39.859214,193.336341,58.740359,0,54.883145000000006,14.441419,0,0,0,0,191.651561,0,197.55219699999998,71.409701,211.594985,24.076591,264.30204499999996,30.622565,34.874071,12.472801,3.983299,0,20.714885,2.915372,11.010197999999999,57.705242,4.066164,209.198691,6.046136,82.998618,0,0,23.0969,56.97394,57.603883,33.752829,274.630059,0,14.899741,0,0,317.24544299999997,20.844485,57.867497,9.379422,0,0,45.488986,31.131564,22.174318,0,0,5.822385,69.556894,604.545569,43.733271,190.271272,153.224628,0,0,23.475117,76.970563,21.627147,109.099852,39.007706,0,5.324797,7.171079,0,0,436.786902,15.107951,0,4770.728256,47.290953,196.32095099999998,54.631642,10.212458,5.641623,0,12.820736,508.102733,182.82374800000002,0,50.916119,28.369328000000003,12.668488,12.019981000000001,8.072787,0,18.208602,30.018183,18.039818,0,673.657436,4.263179,0
O1393D_r3,0,835.140981,2020.29666,334.954299,7189.7708490000005,16.187057,677.04683,5.334175,1526.722209,24.810774000000002,21.709399,29.631925,14.949796,31.408572,24.448055,218.747147,0,23.460671,0,2189.855465,303.37783,78.698086,338.33466699999997,36.581731,15120.54358,215.318058,478.991398,80.793051,213.829183,15.030926000000001,362.964256,157.410088,82.818414,24.19086,0,45.715903,263.55897,252.859273,129.979952,3.898186,376.463299,317.802115,36.634505,33.43022,29.731794,398.67101,0,0,0,838.462099,80.469297,343.496406,238.182454,298.81869900000004,362.065176,10.784797000000001,419.846479,434.615409,117.288422,111.84980900000001,0,308.590174,305.443665,111.751762,0,253.465483,2.942943,223.401892,0,64.953168,25.127801,115.18164900000001,9.486224,0,259.054483,0,0,409.82076700000005,0,205.688274,581.846043,115.607786,2.665656,40.417817,209.37787400000002,379.283885,34.427261,182.037616,63.833666,0,40.639773,0,0,0,0,0,299.430158,0,257.148564,64.37682,190.513501,31.053676,335.700835,49.119597999999996,41.617225000000005,10.796442,4.382263,0,23.615426,4.363718,8.135812,69.349594,34.089943,215.78918099999999,29.142958,0,0,5.606461,23.095258,81.852388,50.259530999999996,133.422491,270.72526899999997,0,17.279235,0,0,268.582701,44.413736,87.436861,15.421144,0,0,8.660885,28.546328000000003,42.596631,0,0,7.749401,0,597.071988,45.410272,189.004864,146.06207,0,135.990668,24.793003,117.385672,16.209259,127.638245,35.169751,0,3.379324,13.574537,0,0,572.881914,20.044623,0,5025.610517,46.740486000000004,165.534737,55.76478,9.995326,0,0,10.962363,560.828141,365.849902,0,93.867213,33.188374,14.57835,15.548227,8.125863,0,28.057147,41.855137,0,0,522.35079,4.270576,19.749609
O1393D_r4,0,1041.160145,2656.717419,340.916076,7055.56646,16.294795,670.265415,5.313353,1173.524511,23.763905,0,24.76737,14.989999,131.013355,27.209702,231.929161,0,31.746785,0,2112.848628,203.98552,79.497684,340.26640399999997,38.393041,16382.642627000001,64.507676,468.799713,79.704269,256.599084,14.197634,262.073298,158.094808,91.479399,23.761718,0,22.580757,298.20649199999997,334.559879,143.588425,9.970487,252.75349,335.201687,34.260132,32.119759,27.167043,539.826844,0,0,0,874.900718,85.43260400000001,489.67161300000004,172.97234500000002,222.71347599999999,367.75372899999996,10.937705999999999,433.486354,386.255273,144.62306,113.43723899999999,0,327.918946,198.752629,123.86627200000001,0,309.514555,4.010257,215.331697,0,32.547077,21.57874,122.79511699999999,13.399317,2.892887,400.293111,0,0,352.762327,0,241.44297600000002,576.611483,119.24868000000001,71.223095,59.585724,212.925007,384.290296,38.071026,202.45202,63.224612,0,30.959941,0,0,0,0,0,265.260625,0,229.27642,62.201087,190.240946,30.11252,281.38315,0,45.9878,10.947257,3.299303,0,17.991932,5.164976,10.521115,63.760787,4.980983999999999,218.040298,34.005687,0,4.553793,0,22.226388,81.028255,54.045507,150.258514,298.989588,0,17.042839,0,0,111.524408,0,96.077263,9.293793,0,0,38.693717,35.770796,26.817035,0,0,8.540167,0,631.981941,50.260836,164.872946,63.361458,0,0,36.129879,133.808082,21.438864,127.747666,19.549974000000002,0,3.453167,16.892193,0,0,488.64493600000003,18.883043,0,5374.663109,46.031915000000005,141.797338,58.638808000000004,10.973315,0,0,11.572703,574.053375,370.70693,0,76.633409,25.879691,14.200106,5.627421,10.059077,0,23.944519999999997,25.416327,10.281144,0,443.261462,4.462771,12.890325
O1393L_r1,0,661.881829,1369.270899,285.062899,3367.604592,38.464627,806.902071,4.243173,1220.388379,106.278945,2.317098,22.16716,14.749591,56.666094,21.649554,130.874088,0,25.053309000000002,0,3512.992785,790.527944,95.164031,512.260529,38.444756,8541.398299,145.092009,496.121393,101.89861499999999,377.630932,5.875015,277.271308,94.791365,69.704965,19.758649,0,8.436866,249.503513,0,193.00584999999998,3.427107,485.99134499999997,194.82329,41.582603999999996,14.081306999999999,34.567825,155.837105,0,0,0,965.442435,49.420503,254.80412299999998,160.43487000000002,254.333347,291.109132,33.40352,195.980329,533.890511,87.710452,82.748151000000007,0,586.93339,379.807846,93.27183099999999,0,121.835211,0,67.552357,0,49.777694000000004,7.983756,83.183852,9.746426,3.440629,265.651877,1.077444,0,317.579533,0,171.332562,456.040375,103.972865,50.085037,132.908146,224.660889,308.555772,22.588386,117.345695,53.589135,0,189.928877,0,0,0,0,0,213.281231,0,299.655139,50.200848,139.941245,22.816054,374.34810300000004,29.032603,18.36023,651.220397,4.54651,0,19.412013,0,70.84009499999999,58.647040000000004,2.716285,76.085288,11.465203,0,0,0,14.707191,132.771891,29.368973,121.221774,73.899754,0,21.201673,0,0,157.430496,26.749855999999998,84.26375,12.827975,0,0,1.418614,47.772814,19.141026,0,0,6.624659,0,514.472697,63.465737999999995,149.461305,45.367341,0,148.263365,15.238348,200.822947,36.370536,113.875694,47.985086,0,8.004503,3.20261,0,0,300.987665,0,0,5339.426496,46.804754,133.05113,73.0255,7.199652,0,0,15.927626,756.485838,130.725694,0,54.158080999999996,16.401616,10.342632,14.950029,7.082755,0,22.272216,29.808609999999998,0,0,345.643011,5.843567,0
O1393L_r2,0,651.9744430000001,1467.469699,267.003582,2483.733989,19.674624,820.563236,0,1008.120056,38.058417,32.125054,18.550813,12.572119,228.570484,17.33211,123.66634,0,26.122457999999998,0,3383.2014719999997,773.980277,88.170064,520.338933,22.101674,9260.250712,162.682276,482.401054,116.196275,312.346412,6.62413,162.080774,59.756231,129.915647,24.410034,0,15.809647,217.214453,0,201.506806,5.042933,359.937261,211.943819,0,15.051770999999999,31.105703,165.632999,0,0,56.752172,1031.990496,69.166039,246.381721,107.033136,241.831857,278.795656,35.001765,39.689445,460.868363,93.673507,80.274244,0,415.378847,333.708938,83.703543,0,138.303915,0,65.386487,0,100.800857,13.307355,68.263518,9.973898,0,254.63152,0,0,319.042447,0,162.586456,387.622707,109.00536199999999,47.11714,51.764172,228.827743,312.1399,18.896394,123.995658,63.213115,0,236.44492400000001,0,0,0,0,0,116.502692,0,299.96056200000004,51.970003000000005,92.838281,19.986242,299.866269,2.384986,31.994902000000003,84.007131,5.944327,0,17.815659,3.503711,58.365733,53.257709999999996,15.869916,79.528919,11.605184,7.077885,0,0,14.004285,82.926924,337.12604699999997,103.173273,0,0,13.815005,0,0,52.199392,23.995117999999998,85.403173,7.701491,0,0,22.399814,55.767492,18.683,0,0,4.891935,0,335.337667,49.234746,147.128024,46.740423,0,110.05946,13.435939,157.867628,25.694203,96.862439,39.282956999999996,0,6.059374,3.459602,0,0,227.358581,10.45063,0,4766.482703,48.73569,132.190481,40.738288,6.315833,0,0,16.146391,558.720402,235.151087,0,97.98909,19.376517,13.558938,22.588288,8.230155,0,20.029487,37.920660999999996,20.000776,0,411.350217,6.502965,0
O1393L_r3,0,583.541836,873.9358149999999,313.770274,3163.523009,26.80775,664.715999,1.916481,864.903172,33.914398,23.153554,21.461382,10.128978,25.875131,8.97386,119.329353,0,17.883017000000002,0,3828.7444450000003,690.821464,109.895372,577.549875,20.176126,17375.53849,108.236166,511.737035,94.44766,413.299034,8.165055,170.313791,60.384706,133.87792399999998,19.199851,0,11.970326,202.958486,118.154511,176.463209,6.302543999999999,381.420907,164.590163,34.712201,10.14255,22.847813,198.637618,0,0,0,1353.4297040000001,68.581304,356.909786,136.27174399999998,253.309584,264.679075,24.190731,134.35174,481.856497,95.78525,68.214895,0,499.07077200000003,316.079327,59.854652,0,225.38819,4.471534,69.392511,0,52.512855,5.146532,52.382534,5.166975,1.642194,164.588221,0,0,334.188475,0,172.062577,566.368964,96.991837,52.958787,51.802036,167.043573,309.541619,3.443416,28.237648,60.699159,0,192.070284,0,0,0,0,0,321.179121,0,254.650337,33.488080000000004,106.498066,39.11233,297.76686800000004,2.25945,19.573344,2.413322,2.508743,0,10.733776,2.920678,50.078856,44.132851,14.523723,63.449526999999996,21.467807,8.345663,0,0,7.4145,65.618499,23.288406000000002,59.114837,72.04168299999999,0,16.119184,0.814227,0,207.499607,16.526583000000002,61.859559,11.426469,0,0,25.83866,4.827245,12.523464,0,0,4.686098,0,437.481633,69.808364,145.513023,65.823781,0,0,13.487587999999999,146.26700699999998,33.76012,79.7397,11.883781,0,4.763481,10.738231,0,0,286.621218,8.469156,0,5368.434114,49.851469,102.668673,11.458026,4.6283010000000004,0,0,10.313732,643.989163,273.360378,0,69.17327,15.067124999999999,9.725598,3.355901,4.918109,0,13.721065,29.153617999999998,10.637893,0,310.379842,6.557368,6.42349
O1393L_r4,0,662.090104,946.902527,308.834428,3165.59593,31.952766,675.148947,1.411744,953.154144,26.012787,19.870475,18.375943,8.570536,170.59734,11.645025,113.324974,0,5.581394,0,3528.344314,736.114878,85.154594,671.497032,29.376777,15038.308709,65.763818,480.12832000000003,79.49358,477.11675199999996,3.740394,177.630784,94.373454,133.535602,20.718474,0,10.697610000000001,365.68413400000003,124.546436,106.800198,8.502861,383.778409,207.390808,38.621311,9.464638,49.954285999999996,197.933522,0,0,0,1344.219341,60.940307,327.43796199999997,120.16369499999999,240.749202,260.516497,24.100883000000003,83.864454,683.40264,80.969268,65.730598,0,512.8235060000001,278.384593,63.283733999999995,0,181.462814,0,64.560544,0,108.119574,9.125094,41.392958,4.911008,0,184.088711,0,0,288.96464599999996,0,163.646093,539.3162599999999,93.69820800000001,52.300747,95.458692,187.153648,262.724119,22.640887,0,65.644103,0,223.089916,0,0,0,0,0,283.215263,0,235.665189,31.730592,108.782707,20.991875,311.36134,15.047544,20.292898,2.895047,3.240913,0,13.968623,3.796153,73.294125,51.8888,11.136877,50.408413,15.452403,0,0,0,9.042485,98.527031,17.366033,147.653786,133.09582799999998,0,16.952072,0,0,199.025232,26.896214999999998,61.838293,12.763552,0,0,0,22.904986,12.363123,0,0,4.174441,0,257.153634,69.770731,128.139403,72.354148,0,0,8.932592,117.854245,32.408678,87.255355,11.113356,0,4.245344,4.36174,0,0,217.12453299999999,12.221854,0,4270.37464,51.613109,161.634363,42.423657000000006,4.130541,0,0,10.68652,572.543767,280.258803,0,70.187848,17.888451,5.321001,0,5.373872,0,16.907403,52.51475,26.419999999999998,0,460.35067399999997,8.950466,0
O1393LB_r1,0,871.8143680000001,2119.292568,252.200678,3619.452293,16.630449,1001.349183,5.591614,1103.482811,61.185756,3.662605,45.32247,17.848312,656.241449,27.609684,378.138294,0,26.671566,0,2559.603438,554.667987,79.374829,718.615183,43.262063,22813.699338,69.153305,477.067247,120.561043,275.853866,11.131727999999999,354.024409,104.188502,0,54.21061,0,46.152135,241.96704400000002,177.802402,122.189285,10.308612,440.522206,230.734728,34.679475,29.507197,55.167378,288.881166,0,0,0,688.290715,91.764646,355.773003,177.148083,276.252087,373.533929,101.44326500000001,99.201641,323.305485,161.238376,118.002893,0,270.502739,428.061408,131.356883,0,114.030625,4.869288,128.600468,0,43.791528,21.663536,155.231819,12.475021,7.01983,441.850626,0,0,247.083928,0,221.591769,513.079086,116.46731199999999,41.249792,115.04572900000001,212.79913100000002,375.543521,7.546055,146.539335,37.254535,0,284.185826,0,0,0,0,0,125.600527,0,305.534857,61.392387,183.694709,18.791293,379.292386,6.061036,66.122756,20.836857000000002,5.759748,0,34.744189,2.675922,0,45.642208,17.357815,129.520441,15.731731,4.555792,0,0,38.063573,131.750334,337.3619,19.938378,89.99613500000001,0,21.028493,0,0,128.097296,28.731096,94.092651,15.522503999999998,0,0,40.085134000000004,43.185097999999996,29.819934,0,0,6.7977929999999995,0,994.053145,34.471966,184.304774,1.038075,0,0,23.482112,170.605847,21.635311,136.94561099999999,24.712211,0,9.602952,7.558379,0,0,267.533242,15.23088,0,4144.79354,51.362493,118.833473,54.511444000000004,6.235453,0,0,30.045374,489.193111,211.115092,0,72.437115,27.183733,10.738814,9.175576,7.690551,0,21.912953,30.224158,0,0,215.42424699999998,5.238037,0
O1393LB_r2,0,918.690177,2320.931652,319.400174,3710.4221110000003,15.663184000000001,791.240977,5.579297,970.614615,66.845978,22.573933,37.595901,17.44203,368.242769,28.363889,356.29321,0,24.555546,0,3312.209507,725.334375,137.935846,710.903715,47.82054,24833.298575,107.200656,442.084864,132.918746,627.125518,6.611339,325.258436,94.76304,4.929091,15.31232,0,43.355133,243.564343,172.731009,147.428516,9.003814,448.65546,186.943991,32.236222,32.581807000000005,54.730368,280.87146,0,0,0,998.86487,109.77349099999999,321.451755,140.78177200000002,295.509793,377.27547400000003,124.23491800000001,733.032434,341.121991,150.81399199999998,118.26520599999999,0,253.650412,460.76948,78.068774,0,104.47038,0,122.034176,0,41.2911,36.519935000000004,121.17313499999999,9.89965,6.22452,459.902822,0,0,362.308965,0,287.012385,537.142276,111.455919,40.841364999999996,94.050759,214.916498,458.738773,56.821951999999996,133.479914,30.688085,0,156.364809,0,0,0,0,0,129.992902,0,325.708075,56.244811,181.903798,17.201844,356.694973,11.921477,34.56349,19.48238,5.258865,0,27.312680999999998,2.051402,61.724121,29.710926,5.832858,139.920585,37.5406,0,0,0,22.269733,53.33628,33.978006,66.48023500000001,159.773592,0,19.842056,0,0,228.79348299999998,44.982510000000005,99.987571,10.811231,0,0,24.281093,11.741024,31.118268999999998,0,0,5.942731,0,1052.74566,39.049439,185.82932399999999,115.930467,0,146.02220000000003,24.970776,192.03505,22.405971,148.51425,45.726483,0,8.60105,12.113568,0,0,218.72181899999998,15.20675,0,4444.434324,52.160567,125.724538,56.106603,7.712978,0,0,17.966954,416.647344,296.867282,0,36.340251,26.994815000000003,7.581871,12.489688000000001,7.0376829999999995,0,14.583004,30.843958,68.691463,0,241.69279799999998,4.302693,0
O1393LB_r3,0,861.598959,3239.725821,691.126258,3755.418343,8.27947,1063.6890779999999,0,1070.110106,64.217354,4.470351,40.299251,13.234111,241.999876,34.81704,334.967825,0,28.685927999999997,0,2748.027529,582.365867,82.450783,837.515524,65.33281699999999,24156.304165,86.311048,445.94977800000004,119.008898,231.52121,6.427104,404.752922,83.153724,0,28.128083,0,42.101281,357.602401,214.88697,136.057317,7.744563,419.03749,180.183291,39.509746,29.330658999999997,219.213202,340.80485799999997,0,0,0,1123.8505559999999,75.22450599999999,458.204424,187.989437,495.16693499999997,403.552398,117.511763,601.720519,352.726817,128.22096200000001,108.871331,0,220.047991,355.722554,149.71757300000002,0,47.693247,0,105.913898,0,46.31478,8.884881,42.27688,7.661568,11.608227000000001,448.133058,0,0,462.332209,0,258.660242,508.611271,117.077759,48.347627,79.239152,301.586683,391.763415,46.563502,115.259764,50.643463,0,56.661495,0,0,0,0,0,228.437161,0,314.104691,54.884761,156.68564899999998,23.156195999999998,458.992131,14.845174,16.278587,16.45969,5.198542,0,30.53845,0,50.829027999999994,61.070198,5.708668,99.452319,33.411936,69.49165,0,0,28.398982999999998,144.200669,31.424198,33.313861,84.864148,0,17.558222999999998,0,0,237.892062,43.866975,99.467541,9.388799,0,0,26.73297,30.600052,30.087399,0,0,7.586573,0,1001.98712,30.743135,173.368963,2.324737,0,148.706029,18.379433,202.992529,17.999677000000002,121.434585,45.407499,0,7.135002,7.785491,0,0,368.281131,12.91212,0,4335.837702,48.614385,138.293432,44.983434,6.142015,0,0,20.525479999999998,399.262895,368.343497,0,78.27635000000001,22.230648,11.04858,13.798645,8.082565,0,11.487011,37.142295000000004,2.874177,0,288.362334,12.148335,0
